id,message,Communication,Electricity,Food,Infrastructure,Medical,Not Related,Rescue,Sanitation & Hygiene,Shelter,Transportation,Water
48263,"We need canned food, baby formula, and clean drinking water! Floodwaters contaminated our water supply, need purification! Roads blocked, can't transport food and aid! Lost contact with loved ones, any updates?",1,0,1,0,0,0,0,0,0,1,1
48266,"Urgent need for antibiotics and painkillers! No toilets, sanitation crisis happening! We have no food left, please send supplies!",0,0,1,0,1,0,0,1,0,0,0
48269,"Hospitals need power backup immediately! Our house was destroyed, need shelter urgently! Sewage leaking, risk of outbreak!",0,1,0,0,0,0,0,1,1,0,0
48270,"We need tents and blankets, it's freezing! No doctors or first aid available, please help! Roads blocked, can't transport food and aid!",0,0,0,0,1,0,0,0,1,1,0
48272,"No toilets, sanitation crisis happening! Lost contact with loved ones, any updates? No power for days, need electricity restoration!",1,1,0,0,0,0,0,1,0,0,0
48274,"Hunger crisis here, send food packages urgently! People with chronic illnesses need immediate medication! Bridges collapsed, can't access affected areas!",0,0,1,1,1,0,0,0,0,0,0
48278,"Floodwaters contaminated our water supply, need purification! Lost contact with loved ones, any updates? No soap or clean water, people getting sick! Airport shut down, supplies not reaching us!",1,0,0,0,0,0,0,1,0,1,1
48282,"We need canned food, baby formula, and clean drinking water! No way to evacuate, transport needed urgently! Water pipelines broken, supply disrupted!",0,0,1,1,0,0,0,0,0,1,0
48283,"No way to evacuate, transport needed urgently! We need tents and blankets, it's freezing! Lost contact with loved ones, any updates?",1,0,0,0,0,0,0,0,1,1,0
48285,"No power for days, need electricity restoration! Our house was destroyed, need shelter urgently! Bridge collapsed, need alternative routes! Hygiene kits needed to prevent disease spread!",0,1,0,0,0,0,0,1,1,1,0
48286,"Emergency responders can't charge equipment, need electricity! Bridge collapsed, need alternative routes! Need satellite phones for coordination! Hygiene kits needed to prevent disease spread!",1,1,0,0,0,0,0,1,0,1,0
48291,"Hospital overcrowded, need more medical staff! Elderly and disabled stuck, urgent rescue help required! We need tents and blankets, it's freezing!",0,0,0,0,1,0,1,0,1,0,0
48294,"Food distribution center is empty, need immediate assistance! Helicopter rescue required, no way to escape! No doctors or first aid available, please help!",0,0,1,0,1,0,1,0,0,0,0
48295,"Our house was destroyed, need shelter urgently! Water pipelines broken, supply disrupted! Sewage leaking, risk of outbreak! Urgent need for antibiotics and painkillers!",0,0,0,1,1,0,0,1,1,0,0
48296,"Hospitals need power backup immediately! Food distribution center is empty, need immediate assistance! Families with children need safe shelters!",0,1,1,0,0,0,0,0,1,0,0
48300,"Evacuation centers are full, more shelter required! Roads blocked, can't transport food and aid! No soap or clean water, people getting sick!",0,0,0,0,0,0,0,1,1,1,0
48302,"Buildings unstable, engineers needed for inspection! No place to stay, sleeping outside in the cold! Floodwaters rising, we need evacuation now! People with chronic illnesses need immediate medication!",0,0,0,1,1,0,1,0,1,0,0
48307,"No power for days, need electricity restoration! Sewage leaking, risk of outbreak! We need canned food, baby formula, and clean drinking water! Lost contact with loved ones, any updates?",1,1,1,0,0,0,0,1,0,0,0
48308,"Phone networks down, no way to call for help! Running out of clean water, people are dehydrated! Hospitals need power backup immediately!",1,1,0,0,0,0,0,0,0,0,1
48310,"Ambulance stuck, need assistance clearing roads! Hygiene kits needed to prevent disease spread! Bridges collapsed, can't access affected areas! Generators running out of fuel, shelters in darkness!",0,1,0,1,0,0,0,1,0,1,0
48313,"Phone networks down, no way to call for help! Helicopter rescue required, no way to escape! Ambulance stuck, need assistance clearing roads! Roads destroyed, blocking aid transport!",1,0,0,1,0,0,1,0,0,1,0
48315,"We need canned food, baby formula, and clean drinking water! Hospital overcrowded, need more medical staff!",0,0,1,0,1,0,0,0,0,0,0
48316,"Floodwaters rising, we need evacuation now! Medical aid needed, many are injured! We need canned food, baby formula, and clean drinking water! Buildings unstable, engineers needed for inspection!",0,0,1,1,1,0,1,0,0,0,0
48320,"Generators running out of fuel, shelters in darkness! Ambulance stuck, need assistance clearing roads! Medical aid needed, many are injured!",0,1,0,0,1,0,0,0,0,1,0
48321,"Our house was destroyed, need shelter urgently! We need bottled water and filtration kits! No radio signals, emergency response affected! Airport shut down, supplies not reaching us!",1,0,0,0,0,0,0,0,1,1,1
48322,"Medical aid needed, many are injured! Food distribution center is empty, need immediate assistance! Internet failure, can't reach authorities!",1,0,1,0,1,0,0,0,0,0,0
48323,"Hospital overcrowded, need more medical staff! Running out of clean water, people are dehydrated! Roads destroyed, blocking aid transport!",0,0,0,1,1,0,0,0,0,0,1
48324,"Ambulance stuck, need assistance clearing roads! Bridges collapsed, can't access affected areas! Need satellite phones for coordination!",1,0,0,1,0,0,0,0,0,1,0
48327,"Need satellite phones for coordination! Families with children need safe shelters! Urgent: Clean water required for survival! Helicopter rescue required, no way to escape!",1,0,0,0,0,0,1,0,1,0,1
48331,"No place to stay, sleeping outside in the cold! Internet failure, can't reach authorities! Public buildings damaged, unsafe for use!",1,0,0,1,0,0,0,0,1,0,0
48332,"Medical aid needed, many are injured! Hygiene kits needed to prevent disease spread! Need satellite phones for coordination! No power for days, need electricity restoration!",1,1,0,0,1,0,0,1,0,0,0
48333,"We need bottled water and filtration kits! No radio signals, emergency response affected! Families with children need safe shelters!",1,0,0,0,0,0,0,0,1,0,1
48335,"Sewage leaking, risk of outbreak! Roads destroyed, blocking aid transport! Hunger crisis here, send food packages urgently! Need satellite phones for coordination!",1,0,1,1,0,0,0,1,0,0,0
48337,"No power for days, need electricity restoration! Helicopter rescue required, no way to escape! Floodwaters contaminated our water supply, need purification!",0,1,0,0,0,0,1,0,0,0,1
48339,"Buildings unstable, engineers needed for inspection! Internet failure, can't reach authorities! No place to stay, sleeping outside in the cold! Sewage leaking, risk of outbreak!",1,0,0,1,0,0,0,1,1,0,0
48341,"Bridge collapsed, need alternative routes! Families with children need safe shelters! Emergency responders can't charge equipment, need electricity! Public buildings damaged, unsafe for use!",0,1,0,1,0,0,0,0,1,1,0
48342,"We need tents and blankets, it's freezing! Water supply cut off, no drinking water available! Medical aid needed, many are injured!",0,0,0,0,1,0,0,0,1,0,1
48343,"Families are starving, emergency food needed! Bridge collapsed, need alternative routes! No radio signals, emergency response affected! Water pipelines broken, supply disrupted!",1,0,1,1,0,0,0,0,0,1,0
48346,"Our house was destroyed, need shelter urgently! Medical aid needed, many are injured! Sewage leaking, risk of outbreak! We need bottled water and filtration kits!",0,0,0,0,1,0,0,1,1,0,1
48347,"Bridges collapsed, can't access affected areas! Need satellite phones for coordination! Power lines down, no electricity in the area! Families with children need safe shelters!",1,1,0,1,0,0,0,0,1,0,0
48348,"We need bottled water and filtration kits! Hospitals need power backup immediately! Lost contact with loved ones, any updates?",1,1,0,0,0,0,0,0,0,0,1
48350,"Buildings unstable, engineers needed for inspection! Helicopter rescue required, no way to escape! We need tents and blankets, it's freezing!",0,0,0,1,0,0,1,0,1,0,0
48351,"No doctors or first aid available, please help! Water supply cut off, no drinking water available! No way to evacuate, transport needed urgently! Hunger crisis here, send food packages urgently!",0,0,1,0,1,0,0,0,0,1,1
48352,"Medical aid needed, many are injured! Public buildings damaged, unsafe for use! Sewage leaking, risk of outbreak! Hospitals need power backup immediately!",0,1,0,1,1,0,0,1,0,0,0
48353,"Medical aid needed, many are injured! We have no food left, please send supplies! Helicopter rescue required, no way to escape!",0,0,1,0,1,0,1,0,0,0,0
48354,"Sewage leaking, risk of outbreak! Running out of clean water, people are dehydrated! Internet failure, can't reach authorities! Evacuation centers are full, more shelter required!",1,0,0,0,0,0,0,1,1,0,1
48358,"No radio signals, emergency response affected! Urgent need for antibiotics and painkillers! No place to stay, sleeping outside in the cold! Sewage leaking, risk of outbreak!",1,0,0,0,1,0,0,1,1,0,0
48361,"We need canned food, baby formula, and clean drinking water! Elderly and disabled stuck, urgent rescue help required! Ambulance stuck, need assistance clearing roads!",0,0,1,0,0,0,1,0,0,1,0
48363,"No toilets, sanitation crisis happening! Water supply cut off, no drinking water available! Buildings unstable, engineers needed for inspection! People with chronic illnesses need immediate medication!",0,0,0,1,1,0,0,1,0,0,1
48365,"Families with children need safe shelters! Bridges collapsed, can't access affected areas! Floodwaters contaminated our water supply, need purification! Hygiene kits needed to prevent disease spread!",0,0,0,1,0,0,0,1,1,0,1
48368,"Need satellite phones for coordination! Power lines down, no electricity in the area! Medical aid needed, many are injured!",1,1,0,0,1,0,0,0,0,0,0
48371,"Food distribution center is empty, need immediate assistance! Running out of clean water, people are dehydrated! People with chronic illnesses need immediate medication!",0,0,1,0,1,0,0,0,0,0,1
48372,"Internet failure, can't reach authorities! Hunger crisis here, send food packages urgently! Garbage piling up, need sanitation workers now!",1,0,1,0,0,0,0,1,0,0,0
48375,"Hospital overcrowded, need more medical staff! No place to stay, sleeping outside in the cold! Buildings unstable, engineers needed for inspection!",0,0,0,1,1,0,0,0,1,0,0
48376,"Helicopter rescue required, no way to escape! Families are starving, emergency food needed! Evacuation centers are full, more shelter required!",0,0,1,0,0,0,1,0,1,0,0
48378,"Power lines down, no electricity in the area! Bridge collapsed, need alternative routes! No doctors or first aid available, please help!",0,1,0,0,1,0,0,0,0,1,0
48379,"Families with children need safe shelters! Hygiene kits needed to prevent disease spread! Floodwaters rising, we need evacuation now!",0,0,0,0,0,0,1,1,1,0,0
48384,"People are trapped, rescue teams needed! No way to evacuate, transport needed urgently! Families with children need safe shelters! Hunger crisis here, send food packages urgently!",0,0,1,0,0,0,1,0,1,1,0
48389,"Airport shut down, supplies not reaching us! Garbage piling up, need sanitation workers now! Internet failure, can't reach authorities!",1,0,0,0,0,0,0,1,0,1,0
48390,"We need tents and blankets, it's freezing! Bridge collapsed, need alternative routes! Urgent: Clean water required for survival! No power for days, need electricity restoration!",0,1,0,0,0,0,0,0,1,1,1
48393,"We need tents and blankets, it's freezing! No power for days, need electricity restoration! Medical aid needed, many are injured!",0,1,0,0,1,0,0,0,1,0,0
48394,"Lost contact with loved ones, any updates? Families are starving, emergency food needed! Families with children need safe shelters! Emergency responders can't charge equipment, need electricity!",1,1,1,0,0,0,0,0,1,0,0
48397,"We need bottled water and filtration kits! Evacuation centers are full, more shelter required! Ambulance stuck, need assistance clearing roads! Roads destroyed, blocking aid transport!",0,0,0,1,0,0,0,0,1,1,1
